CASEID,AGE,SEX,GENHEALTH,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_HHACT,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_VOL,ACT_WORK,ACT_SLEEPING
20100000000000,30,2,3,0,0,0,135,120,0,0,150,0,0,540,435
20100000000000,30,2,3,0,0,0,60,60,0,0,210,0,0,480,455
20100000000000,80,2,1,0,0,0,30,60,0,120,520,0,0,0,510
20100000000000,49,2,1,5,0,0,120,155,0,90,370,0,0,0,570
20100000000000,43,2,2,0,1,0,30,0,0,0,650,0,0,0,729
20100000000000,37,2,2,0,0,0,35,65,0,310,430,0,20,30,505
20100000000000,52,1,4,0,0,0,60,0,0,0,189,0,0,660,480
20100000000000,23,2,3,0,0,180,210,120,0,0,70,0,0,0,540
20100000000000,61,2,5,0,0,0,20,0,0,0,1150,0,0,0,270
20100000000000,59,1,4,0,0,0,20,60,0,0,1000,0,0,0,360
20100000000000,28,2,2,5,0,0,45,90,160,0,0,180,0,0,640
20100000000000,58,1,2,0,0,0,70,0,2,0,386,0,0,390,525
20100000000000,53,2,2,0,120,0,30,240,0,0,15,0,0,585,285
20100000000000,16,1,1,0,0,410,40,0,0,0,140,0,0,225,480
20100000000000,25,2,3,0,0,0,140,0,0,0,30,170,0,510,450
20100000000000,39,2,3,0,0,0,40,55,0,0,135,30,0,460,541
20100000000000,31,2,1,35,0,0,80,45,0,0,445,0,0,0,810
20100000000000,65,2,3,0,0,0,60,150,0,0,360,0,0,0,630
20100000000000,41,1,2,0,0,0,60,45,0,0,115,0,0,585,495
20100000000000,73,2,4,5,0,0,35,168,0,0,644,0,0,0,540
20100000000000,25,2,1,0,0,120,42,82,0,0,103,20,0,505,460
20100000000000,39,2,1,30,0,0,80,175,0,240,290,0,90,20,425
20100000000000,53,2,2,0,0,0,15,150,60,0,561,0,0,0,600
20100000000000,57,1,1,0,393,0,45,15,0,75,150,0,0,0,635
20100000000000,40,2,3,0,0,0,10,10,15,0,670,0,0,0,470
20100000000000,80,2,4,0,0,0,15,60,0,0,510,0,0,0,660
20100000000000,37,2,4,56,0,0,15,80,0,0,45,0,0,509,615
20100000000000,78,2,4,0,0,0,90,180,160,0,133,0,0,0,600
20100000000000,78,2,NA,0,0,0,120,150,45,0,0,0,0,0,210
20100000000000,47,1,2,0,290,0,45,127,0,0,420,0,0,0,508
20100000000000,37,1,4,740,0,0,40,0,0,0,70,0,0,0,570
20100000000000,17,2,2,0,0,236,150,15,0,0,160,60,0,0,655
20100000000000,45,1,3,46,0,0,40,375,75,0,105,139,0,0,485
20100000000000,59,2,2,0,0,0,15,60,0,0,0,0,0,800,360
20100000000000,17,2,3,5,0,0,80,0,0,0,735,0,0,0,570
20100000000000,55,2,2,0,0,0,65,145,5,0,30,0,0,470,640
20100000000000,45,1,4,75,0,0,65,45,0,0,325,0,0,0,660
20100000000000,80,2,5,2,0,0,160,0,10,0,333,0,0,0,615
20100000000000,41,1,3,0,0,0,35,745,0,0,0,0,0,0,630
20100000000000,45,1,3,0,0,0,80,440,0,0,230,0,0,0,630
20100000000000,32,1,3,0,0,0,0,0,20,0,60,0,0,780,450
20100000000000,33,2,2,0,0,0,120,120,15,0,960,0,0,0,180
20100000000000,41,2,3,0,0,0,30,270,180,0,0,240,0,0,545
20100000000000,62,2,3,0,0,0,32,152,30,0,250,0,0,325,539
20100000000000,57,1,2,0,0,60,40,185,0,90,140,0,0,460,360
20100000000000,50,1,1,0,45,0,0,0,5,90,0,0,0,750,438
20100000000000,44,2,2,0,0,0,75,0,180,0,300,0,0,0,570
20100000000000,54,1,2,0,0,0,50,20,15,0,60,0,0,710,485
20100000000000,42,1,3,0,0,0,20,525,0,0,300,0,0,0,565
20100000000000,51,1,2,0,0,0,55,185,0,0,540,0,0,90,480
20100000000000,34,2,1,10,0,0,60,225,0,0,420,0,0,0,725
20100000000000,50,2,4,0,220,0,50,125,0,0,295,0,0,0,660
20100000000000,55,2,3,0,0,0,13,185,30,0,658,0,0,0,534
20100000000000,42,2,2,180,0,0,105,35,15,0,460,0,115,0,420
20100000000000,28,2,2,5,0,0,10,60,0,0,245,0,0,486,540
20100000000000,29,1,1,0,0,0,150,0,0,0,85,0,0,750,270
20100000000000,17,2,2,0,0,0,10,60,0,115,180,0,0,0,980
20100000000000,16,1,2,0,0,531,104,0,0,0,240,0,0,0,435
20100000000000,32,1,3,0,0,0,90,0,0,0,330,0,0,0,720
20100000000000,31,1,1,0,0,0,90,240,30,0,420,0,0,0,420
20100000000000,75,1,3,0,0,0,75,60,0,0,525,0,0,0,780
20100000000000,37,2,4,25,0,0,65,10,50,0,0,0,0,770,290
20100000000000,85,2,3,0,0,0,40,0,0,0,350,0,0,0,1020
20100000000000,25,1,2,0,0,0,30,0,0,0,60,0,0,0,1226
20100000000000,20,2,2,235,0,0,10,280,0,0,465,0,0,0,345
20100000000000,33,2,3,240,0,0,45,315,0,0,265,0,0,0,555
20100000000000,31,1,2,75,0,0,40,420,0,0,215,0,0,30,660
20100000000000,35,2,2,0,0,0,40,65,55,0,0,0,0,903,250
20100000000000,62,2,4,0,0,0,40,190,60,0,535,30,0,0,510
20100000000000,67,2,2,0,0,0,105,0,10,60,264,0,0,279,540
20100000000000,36,2,3,135,0,60,40,395,0,0,210,0,0,0,570
20100000000000,47,2,2,270,0,0,30,190,30,0,270,0,0,30,610
20100000000000,54,2,2,0,0,0,30,75,0,10,310,0,0,0,625
20100000000000,59,1,3,60,0,0,75,200,70,60,240,0,45,0,525
20100000000000,24,2,3,0,0,0,40,5,0,0,615,0,0,0,700
20100000000000,59,1,5,0,0,0,105,120,0,0,180,75,0,0,735
20100000000000,39,1,1,92,0,0,30,0,10,0,125,130,0,475,385
20100000000000,26,2,3,455,0,0,180,150,0,0,85,0,0,0,560
20100000000000,47,1,3,0,0,0,10,50,0,0,265,525,0,0,540
20100000000000,46,2,1,225,0,0,70,260,30,0,170,0,0,0,600
20100000000000,41,1,1,165,5,0,85,262,0,0,323,0,0,0,450
20100000000000,46,2,2,0,20,0,120,35,130,0,360,0,0,0,389
20100000000000,32,2,3,280,0,0,0,350,115,0,70,0,0,0,495
20100000000000,28,2,NA,30,0,120,90,0,0,165,250,0,0,0,630
20100000000000,19,1,1,0,0,225,0,0,0,0,175,0,0,240,720
20100000000000,40,1,2,120,0,0,120,0,0,0,480,0,0,0,525
20100000000000,30,2,2,85,0,0,30,20,35,0,45,0,120,495,448
20100000000000,38,1,3,0,45,0,15,345,35,0,210,0,0,0,540
20100000000000,40,2,1,0,0,0,90,30,60,0,488,0,0,0,540
20100000000000,23,2,2,0,0,245,125,60,0,0,120,30,205,0,585
20100000000000,28,1,1,164,0,0,10,0,5,0,137,0,0,600,410
20100000000000,18,2,1,0,0,60,30,0,0,0,120,0,0,450,685
20100000000000,50,1,3,0,0,0,10,20,0,0,660,0,0,0,750
20100000000000,51,1,3,0,0,0,60,450,0,0,180,0,0,0,660
20100000000000,32,2,2,0,0,0,60,60,10,0,490,0,0,0,600
20100000000000,53,2,3,0,0,0,10,0,0,125,275,0,0,485,385
20100000000000,59,2,2,0,0,0,75,20,0,0,120,0,0,595,330
20100000000000,43,1,3,10,0,0,65,0,40,0,350,0,0,305,450
20100000000000,24,1,3,37,0,0,90,160,0,0,280,0,0,0,778
20100000000000,28,1,3,0,0,0,12,5,0,0,250,0,0,805,268
20100000000000,36,2,2,185,30,0,65,186,0,0,299,65,0,0,525
20100000000000,17,2,4,0,0,0,3,0,60,0,420,0,0,0,907
20100000000000,35,2,2,35,0,0,105,180,0,0,465,60,0,0,545
20100000000000,46,1,2,60,0,0,40,55,5,0,650,20,0,0,540
20100000000000,39,2,4,192,0,0,99,267,60,0,65,45,0,40,560
20100000000000,45,2,1,60,0,0,50,150,145,0,255,50,30,0,540
20100000000000,34,2,3,0,0,300,20,80,0,0,195,0,0,0,670
20100000000000,67,2,3,0,0,0,40,140,60,0,655,0,0,0,450
20100000000000,48,1,3,2,0,0,78,0,0,0,60,0,0,480,540
20100000000000,26,2,4,95,0,0,30,0,0,0,60,60,0,330,765
20100000000000,28,1,4,0,0,0,30,0,0,0,355,0,0,280,620
20100000000000,55,2,3,0,45,0,120,0,0,0,200,0,0,0,923
20100000000000,73,2,5,0,0,0,25,160,0,90,290,0,0,0,595
20100000000000,44,1,2,0,0,0,135,750,0,0,90,0,0,120,345
20100000000000,38,1,3,200,0,0,60,100,18,0,242,0,0,0,660
20100000000000,80,2,3,0,0,0,45,190,30,45,460,60,0,0,510
20100000000000,51,1,2,0,0,0,105,0,0,0,135,0,0,692,390
20100000000000,59,2,2,0,0,0,30,30,15,0,120,0,0,600,485
20100000000000,59,2,2,0,0,0,40,372,45,0,133,0,0,0,780
20100000000000,26,2,2,440,0,0,130,50,0,0,75,60,0,0,630
20100000000000,43,1,3,0,0,0,30,135,30,0,512,0,0,120,553
20100000000000,42,1,3,0,0,0,295,270,90,0,170,0,0,0,595
20100000000000,59,1,4,285,0,0,120,0,0,60,180,0,0,0,480
20100000000000,47,1,2,45,0,0,60,90,0,0,120,0,0,540,435
20100000000000,58,2,3,0,0,0,105,260,70,0,305,100,0,0,410
20100000000000,59,1,3,0,0,0,105,55,10,0,450,0,0,30,600
20100000000000,59,1,3,0,5,0,120,60,157,0,195,0,0,0,600
20100000000000,56,2,3,0,0,0,105,105,0,0,165,0,0,465,420
20100000000000,64,1,4,0,0,0,5,0,0,0,820,0,0,0,570
20100000000000,53,1,3,90,0,0,90,0,60,0,480,0,0,0,660
20100000000000,85,2,2,0,0,0,48,145,0,0,270,105,0,0,600
20100000000000,51,2,2,0,0,0,15,0,0,0,135,0,0,600,510
20100000000000,85,2,1,0,0,0,15,35,0,0,835,0,0,0,555
20100000000000,73,1,3,0,0,0,60,45,0,0,465,0,0,480,300
20100000000000,42,2,2,595,0,30,40,85,15,0,170,0,0,60,435
20100000000000,41,2,4,410,0,0,60,60,0,0,400,0,60,0,420
20100000000000,73,2,3,0,0,0,60,150,0,0,645,0,0,0,480
20100000000000,61,2,1,0,0,0,0,0,0,285,80,0,0,525,450
20100000000000,57,1,3,90,0,0,0,480,30,0,360,0,0,0,420
20100000000000,45,1,2,0,325,0,20,90,20,0,335,0,0,0,540
20100000000000,51,1,5,220,0,0,35,80,0,0,500,110,0,0,480
20100000000000,18,1,2,45,0,0,15,90,0,0,570,0,0,0,720
20100000000000,67,2,4,0,0,0,45,185,0,0,850,0,0,0,330
20100000000000,48,1,3,0,0,0,60,285,0,0,525,0,0,0,570
20100000000000,47,2,3,0,0,0,90,445,0,0,355,0,0,0,435
20100000000000,43,1,2,75,0,0,30,0,0,0,419,0,0,90,785
20100000000000,69,1,1,0,10,0,180,97,60,0,245,175,0,0,450
20100000000000,45,2,2,0,0,0,45,120,0,0,530,0,15,0,615
20100000000000,67,2,4,203,10,0,120,365,175,22,128,0,0,0,220
20100000000000,32,2,2,10,0,0,59,75,1,0,170,0,0,495,493
20100000000000,41,1,2,0,0,0,50,300,0,0,0,60,0,480,480
20100000000000,47,2,4,0,0,0,135,60,0,0,135,0,0,485,560
20100000000000,47,2,NA,0,0,0,60,615,0,0,60,0,0,0,675
20100000000000,60,2,3,0,0,0,105,30,0,0,435,0,0,400,415
20100000000000,34,1,1,63,0,0,135,210,0,0,0,0,0,317,605
20100000000000,39,1,1,0,0,0,0,2,0,0,0,0,0,1245,90
20100000000000,67,2,3,0,0,0,90,405,0,0,315,0,0,0,628
20100000000000,34,2,3,85,20,0,30,75,15,0,224,0,0,0,570
20100000000000,74,1,1,0,0,0,180,150,0,0,330,120,0,0,570
20100000000000,45,1,4,0,0,0,120,0,4,0,330,0,0,0,664
20100000000000,43,1,1,0,0,0,90,60,0,0,90,0,0,315,595
20100000000000,42,2,1,0,0,0,60,228,0,0,255,0,0,263,540
20100000000000,41,2,2,250,0,0,30,225,0,0,205,60,0,0,585
20100000000000,65,1,3,0,0,0,80,0,0,0,470,0,0,0,815
20100000000000,85,2,2,0,0,0,75,285,0,60,120,0,45,0,765
20100000000000,34,1,3,0,120,0,95,35,15,0,307,0,0,0,666
20100000000000,59,2,NA,0,0,0,0,120,0,0,0,0,0,0,660
20100000000000,38,1,1,0,0,0,75,218,60,0,325,0,0,0,600
20100000000000,69,2,1,0,0,0,30,20,30,108,558,45,120,0,395
20100000000000,41,2,1,71,9,0,134,47,0,45,103,0,0,470,412
20100000000000,54,2,2,0,0,0,45,210,0,0,495,0,0,0,690
20100000000000,35,2,3,25,0,0,65,450,5,140,270,0,0,0,420
20100000000000,79,2,1,0,0,0,90,30,0,0,600,0,0,0,645
20100000000000,16,1,3,0,0,353,0,0,0,0,474,0,0,0,600
20100000000000,85,2,3,0,330,0,30,0,0,0,540,0,0,0,540
20100000000000,38,2,1,0,0,0,87,0,0,0,50,0,0,563,678
20100000000000,29,2,3,45,0,0,30,45,0,0,60,0,0,900,135
20100000000000,16,2,3,0,0,385,30,0,0,0,135,0,0,0,740
20100000000000,32,1,2,0,0,0,30,55,0,0,145,0,0,580,480
20100000000000,48,1,2,0,0,0,45,10,1,0,0,0,0,874,430
20100000000000,47,1,2,85,0,0,180,60,140,0,426,0,0,20,480
20100000000000,49,2,3,60,0,0,65,300,90,0,215,0,0,0,600
20100000000000,17,2,3,0,60,120,30,0,0,0,10,355,0,0,729
20100000000000,36,2,2,100,55,0,55,213,0,0,312,0,0,0,660
20100000000000,74,1,2,0,24,0,55,0,71,185,426,15,0,0,450
20100000000000,78,2,4,0,0,0,20,23,0,0,445,30,0,0,771
20100000000000,26,2,3,70,0,0,90,60,0,0,130,0,0,470,450
20100000000000,70,2,4,0,0,0,145,145,0,0,465,0,0,0,685
20100000000000,28,2,3,99,0,334,17,304,10,0,20,0,0,0,477
20100000000000,65,2,1,0,105,0,50,257,45,0,257,0,0,0,680
20100000000000,58,2,1,0,0,0,45,25,0,0,0,0,0,1080,240
20100000000000,58,1,3,0,0,0,60,120,0,0,680,0,0,0,465
20100000000000,48,2,1,95,0,0,30,15,0,30,80,0,0,550,450
20100000000000,42,2,3,132,0,0,35,145,0,5,103,0,0,410,435
20100000000000,76,2,1,7,221,0,210,255,40,0,70,110,0,0,468
20100000000000,44,1,5,0,0,0,10,10,0,0,760,0,0,0,660
20100000000000,62,2,4,0,0,0,45,0,0,0,900,0,0,0,405
20100000000000,65,1,4,0,0,0,60,150,0,0,360,0,0,0,823
20100000000000,34,1,2,25,0,0,30,0,20,0,75,0,90,615,440
20100000000000,61,2,3,0,0,0,50,395,0,0,115,0,0,295,555
20100000000000,53,2,3,0,0,0,60,320,5,0,265,0,0,0,400
20100000000000,22,1,3,0,0,0,60,0,60,130,370,0,0,0,585
20100000000000,59,2,3,0,296,0,70,90,60,0,210,0,0,0,443
20100000000000,52,1,1,20,0,0,65,65,7,0,255,25,0,505,378
20100000000000,56,2,4,0,0,0,130,0,0,0,0,0,0,0,1005
20100000000000,16,1,2,0,0,0,22,6,5,0,790,0,0,0,583
20100000000000,71,2,3,0,0,0,140,0,0,75,590,0,0,0,600
20100000000000,38,1,2,0,2,0,60,0,0,0,20,0,0,689,506
20100000000000,41,1,3,0,0,0,0,0,0,0,255,0,0,345,510
20100000000000,42,1,3,27,0,0,2,0,0,0,150,0,120,488,408
20100000000000,64,2,2,0,487,0,60,33,0,0,240,20,0,0,600
20100000000000,56,2,1,0,0,188,60,20,0,0,135,0,0,444,498
20100000000000,35,2,3,400,3,0,50,95,16,0,221,0,0,0,135
20100000000000,67,2,1,0,0,0,0,630,0,0,0,0,0,0,690
20100000000000,76,1,NA,0,0,0,65,20,0,140,420,0,0,0,660
20100000000000,63,2,3,0,5,0,50,35,370,60,90,0,0,0,540
20100000000000,21,2,2,0,1,0,205,15,0,0,84,0,0,0,630
20100000000000,33,2,2,53,0,90,45,80,115,0,106,135,0,0,465
20100000000000,35,1,3,0,0,0,108,20,0,0,120,60,0,662,398
20100000000000,71,1,3,0,0,0,180,480,0,0,270,0,0,0,480
20100000000000,38,1,3,0,0,0,30,0,0,180,554,0,0,0,660
20100000000000,41,1,2,215,5,0,75,15,60,0,460,30,0,0,430
20100000000000,17,1,2,0,0,0,25,2,0,0,758,100,0,0,535
20100000000000,25,2,3,0,0,0,220,0,0,0,440,0,0,0,720
20100000000000,55,1,1,90,0,0,165,165,60,0,200,0,0,270,450
20100000000000,38,1,2,305,0,0,100,145,0,0,228,0,0,0,570
20100000000000,62,1,4,0,0,0,85,30,10,0,130,0,0,565,510
20100000000000,85,2,4,0,0,0,20,6,0,0,948,0,0,0,120
20100000000000,32,2,3,0,0,0,12,9,0,0,0,0,0,788,514
20100000000000,69,2,3,0,0,0,60,70,0,0,470,0,0,0,840
20100000000000,39,1,3,30,0,0,60,5,0,0,240,15,0,520,480
20100000000000,40,1,3,0,0,0,45,45,0,0,315,0,0,465,450
20100000000000,71,1,2,0,0,0,120,480,0,0,180,0,0,0,570
20100000000000,37,1,2,57,0,0,60,34,5,0,0,0,0,664,440
20100000000000,40,2,2,135,0,0,120,150,10,0,205,0,0,30,480
20100000000000,70,2,3,0,0,0,210,60,0,90,330,0,0,120,360
20100000000000,74,2,2,0,0,0,80,375,120,0,155,0,0,0,540
20100000000000,41,2,3,30,0,0,155,0,0,0,430,0,0,0,570
20100000000000,16,2,2,0,0,380,45,0,0,0,325,0,0,0,460
20100000000000,65,1,3,0,0,0,30,0,0,0,515,0,0,90,600
20100000000000,30,2,NA,15,0,0,10,270,15,0,0,0,0,0,810
20100000000000,60,2,3,4,0,0,30,190,10,0,214,0,0,297,525
20100000000000,38,2,3,115,7,0,120,243,180,0,60,0,0,0,560
20100000000000,45,1,2,0,0,0,0,0,0,0,0,0,0,775,625
20100000000000,33,2,1,179,15,0,205,15,185,0,0,0,0,0,340
20100000000000,70,2,5,0,0,0,120,60,0,0,210,0,0,0,660
20100000000000,46,2,2,0,0,0,80,60,0,0,245,0,145,0,745
20100000000000,30,1,3,0,0,0,80,0,0,0,590,60,0,0,660
20100000000000,65,1,4,0,311,0,30,64,20,0,579,0,0,0,380
20100000000000,30,1,1,30,0,0,140,180,0,0,140,0,0,370,390
20100000000000,40,1,2,0,0,0,30,0,0,0,450,45,0,474,300
20100000000000,33,1,3,0,0,0,20,0,10,0,420,240,0,0,620
20100000000000,68,1,4,0,0,0,120,330,0,0,330,0,0,0,660
20100000000000,31,1,3,90,0,0,87,0,0,0,230,30,0,463,445
20100000000000,32,2,2,90,0,170,140,0,0,0,20,0,0,450,440
20100000000000,53,2,3,0,0,0,20,200,150,0,240,0,0,0,630
20100000000000,42,1,NA,120,0,0,85,30,0,0,120,0,0,375,300
20100000000000,70,2,4,0,0,0,135,180,0,0,240,0,0,0,509
20100000000000,43,1,1,0,0,0,45,310,0,0,315,0,0,0,600
20100000000000,25,2,2,0,0,745,45,0,0,0,150,0,0,0,488
20100000000000,29,2,2,0,0,0,130,60,50,0,480,220,0,5,430
20100000000000,19,2,4,0,0,710,25,0,0,0,65,0,0,0,445
20100000000000,20,2,2,2,0,319,70,50,199,0,158,0,0,0,500
20100000000000,51,2,4,0,0,0,75,90,0,0,105,0,0,475,480
20100000000000,77,2,2,0,0,0,135,187,0,0,503,0,0,0,585
20100000000000,57,1,1,0,430,0,150,65,0,0,130,0,0,0,420
20100000000000,49,2,4,0,0,0,65,55,0,0,195,20,0,443,613
20100000000000,40,1,2,0,0,0,85,0,315,0,300,0,0,0,705
20100000000000,50,2,3,60,0,0,25,110,90,0,173,0,0,360,390
20100000000000,58,2,3,0,0,0,90,750,0,0,60,0,0,0,515
20100000000000,40,1,4,0,0,0,155,12,10,0,163,95,240,0,528
20100000000000,46,2,3,0,0,0,130,0,10,0,110,0,0,240,720
20100000000000,64,2,2,0,0,0,25,0,0,0,905,0,0,0,480
20100000000000,44,1,2,0,0,0,90,90,240,0,270,120,0,30,480
20100000000000,40,1,3,168,0,0,95,60,0,10,192,0,0,60,655
20100000000000,46,2,2,0,0,0,300,0,0,0,120,60,0,90,670
20100000000000,49,2,3,0,0,0,105,500,45,0,135,0,0,0,645
20100000000000,29,1,1,0,0,0,60,660,0,0,0,0,0,120,480
20100000000000,62,2,2,0,2,0,80,24,0,0,130,0,0,690,450
20100000000000,27,2,3,0,0,375,0,0,0,0,0,0,0,555,360
20100000000000,47,1,2,25,0,0,60,145,30,0,85,0,0,495,410
20100000000000,15,2,1,0,0,0,20,15,0,0,355,0,0,0,970
20100000000000,24,2,2,15,0,0,75,80,180,0,465,0,0,0,585
20100000000000,27,2,2,0,0,0,105,105,240,0,300,0,0,0,570
20100000000000,56,1,2,0,0,0,30,90,0,0,310,0,0,420,540
20100000000000,57,1,3,0,0,0,15,0,0,0,330,60,0,525,420
20100000000000,37,2,2,185,0,0,80,305,30,0,275,0,0,0,430
20100000000000,52,1,1,0,0,0,15,0,0,0,0,0,300,700,315
20100000000000,76,2,1,0,0,0,30,0,0,0,1050,0,0,0,360
20100000000000,29,1,2,0,0,0,25,35,0,30,60,105,0,550,469
20100000000000,43,2,NA,0,0,0,60,140,0,180,0,0,0,0,820
20100000000000,65,2,2,0,0,0,30,40,0,0,150,0,0,595,510
20100000000000,40,2,1,88,0,0,90,75,0,0,72,0,0,485,510
20100000000000,66,2,3,0,0,0,60,120,0,0,60,0,0,0,330
20100000000000,35,1,2,65,0,0,90,0,0,0,175,0,0,605,360
20100000000000,85,2,4,0,0,0,60,50,0,0,605,0,0,0,585
20100000000000,67,2,4,0,0,0,120,60,0,0,600,0,0,0,630
20100000000000,44,1,1,0,0,0,100,180,0,0,90,60,0,60,720
20100000000000,42,2,5,0,0,0,5,0,0,0,315,0,0,0,1120
20100000000000,33,2,1,0,0,0,120,120,0,0,210,0,0,0,925
20100000000000,45,1,1,80,0,0,240,140,0,0,60,190,0,30,485
20100000000000,28,1,3,47,0,0,25,80,77,0,338,35,0,0,653
20100000000000,28,2,4,130,0,0,35,229,5,0,115,0,0,0,820
20100000000000,41,1,4,0,0,0,35,25,0,0,498,0,0,240,600
20100000000000,44,1,3,0,0,0,30,0,0,0,120,0,0,720,480
20100000000000,50,1,3,0,0,645,90,35,0,0,110,0,0,0,365
20100000000000,80,2,2,0,0,0,60,32,20,0,660,90,0,0,543
20100000000000,21,1,3,0,0,240,120,120,0,0,120,0,0,0,720
20100000000000,33,1,4,0,0,0,35,0,15,0,200,0,0,675,450
20100000000000,59,1,3,0,0,0,50,75,17,0,428,0,0,0,720
20100000000000,44,1,2,0,0,0,25,30,2,0,930,55,0,0,380
20100000000000,44,1,3,40,0,0,55,0,0,0,175,0,0,435,525
20100000000000,77,1,5,0,0,0,90,150,0,0,660,0,0,0,540
20100000000000,29,2,3,10,0,0,50,20,0,0,260,0,0,370,630
20100000000000,57,2,2,0,0,0,90,60,120,0,390,0,0,0,480
20100000000000,26,2,1,0,0,120,45,340,90,0,60,0,0,0,678
20100000000000,62,2,4,0,90,0,98,65,0,149,189,0,0,221,522
20100000000000,54,2,1,0,0,0,58,165,55,0,89,0,0,600,335
20100000000000,18,2,1,0,0,0,75,0,0,0,435,0,0,0,720
20100000000000,71,2,2,0,0,0,25,55,0,0,565,0,0,0,510
20100000000000,40,2,3,85,0,0,155,350,60,0,210,0,0,0,540
20100000000000,45,2,3,10,0,0,170,195,0,0,180,0,0,135,550
20100000000000,41,2,4,205,0,0,45,310,30,0,55,60,0,0,495
20100000000000,28,1,3,0,0,0,0,0,0,0,60,0,0,785,470
20100000000000,50,2,2,0,0,60,20,30,0,0,360,0,0,0,675
20100000000000,35,1,2,0,25,0,200,0,30,0,495,0,0,0,510
20100000000000,27,2,3,30,0,0,90,90,90,0,365,0,0,0,565
20100000000000,32,2,3,180,0,0,90,150,0,0,270,0,0,0,700
20100000000000,37,2,2,180,0,0,75,40,0,0,60,45,0,0,510
20100000000000,68,2,3,0,60,0,45,30,0,90,420,0,0,0,600
20100000000000,32,1,1,0,0,0,40,0,0,0,290,0,0,670,365
20100000000000,53,1,3,0,0,0,30,195,90,0,490,0,0,0,540
20100000000000,75,1,3,0,1,0,150,40,15,140,389,0,0,0,600
20100000000000,31,1,3,0,0,0,120,65,60,0,220,120,0,120,600
20100000000000,21,2,4,0,0,0,35,355,40,0,90,0,0,0,775
20100000000000,39,1,3,0,0,0,55,0,60,0,233,30,0,525,430
20100000000000,26,2,3,240,0,180,20,65,0,0,330,0,0,0,498
20100000000000,20,1,2,0,0,0,150,0,45,0,330,30,0,0,595
20100000000000,75,2,5,0,0,0,75,45,0,180,412,60,0,0,600
20100000000000,71,2,2,0,0,0,180,120,0,0,540,0,0,0,570
20100000000000,76,1,2,0,0,0,150,630,0,0,210,0,0,0,450
20100000000000,69,1,NA,0,0,0,45,360,0,0,505,0,0,0,510
20100000000000,27,2,3,0,30,0,20,60,5,0,120,0,0,551,500
20100000000000,66,2,3,0,0,0,50,30,0,0,770,0,0,0,540
20100000000000,37,1,2,0,0,120,50,490,10,0,155,60,0,0,460
20100000000000,41,2,1,180,0,0,15,285,0,83,193,45,0,0,585
20100000000000,78,1,5,0,0,0,60,60,0,90,680,0,0,0,425
20100000000000,16,2,NA,0,0,0,25,162,0,0,668,0,0,0,540
20100000000000,71,1,NA,0,0,0,60,232,0,0,140,0,0,260,510
20100000000000,39,2,1,135,0,0,180,170,60,0,50,0,0,45,625
20100000000000,47,2,3,0,0,620,0,0,30,0,120,0,0,0,480
20100000000000,56,2,1,0,0,180,20,60,10,0,60,0,0,485,450
20100000000000,26,2,2,300,0,0,170,90,0,0,110,60,0,0,690
20100000000000,48,2,2,0,0,0,83,35,0,0,283,0,0,357,480
20100000000000,35,2,1,0,0,0,55,0,0,0,60,0,0,735,420
20100000000000,75,1,3,0,0,0,90,30,0,0,840,0,0,0,480
20100000000000,42,2,2,0,0,0,105,492,10,0,120,0,0,0,670
20100000000000,58,1,2,0,0,0,180,25,0,0,120,0,0,535,480
20100000000000,77,2,3,0,0,0,85,305,0,0,145,0,0,0,660
20100000000000,32,2,2,410,0,0,30,160,45,0,115,0,0,0,510
20100000000000,62,2,4,0,0,0,0,37,0,0,428,0,0,420,540
20100000000000,54,2,2,0,2,334,40,10,0,0,145,0,0,300,480
20100000000000,47,1,3,0,0,0,30,30,0,0,270,0,0,750,60
20100000000000,35,1,2,214,1,0,120,0,5,0,485,0,0,0,480
20100000000000,73,1,3,0,0,0,30,15,60,0,578,0,0,0,510
20100000000000,61,2,3,2,0,0,75,272,115,50,195,0,0,0,580
20100000000000,38,2,NA,0,0,0,98,0,0,110,462,0,0,0,600
20100000000000,50,1,1,0,0,0,20,10,0,0,320,0,0,0,1065
20100000000000,44,2,3,95,0,0,0,95,0,0,170,0,0,635,345
20100000000000,64,2,5,105,0,0,60,60,0,0,605,0,0,0,420
20100000000000,80,2,4,0,0,0,90,30,0,0,420,60,0,0,540
20100000000000,59,2,2,0,0,0,65,280,25,0,140,0,0,363,420
20100000000000,16,1,1,0,0,0,65,760,0,0,0,0,0,0,615
20100000000000,31,1,2,30,0,0,90,290,25,0,210,0,0,0,685
20100000000000,65,1,5,0,0,0,65,115,133,0,370,0,0,0,497
20100000000000,17,1,2,0,0,20,0,5,0,0,865,0,0,0,540
20100000000000,60,1,3,0,0,0,50,90,0,0,190,0,0,450,450
20100000000000,76,2,3,0,0,0,85,280,60,0,325,0,0,0,570
20100000000000,30,1,2,0,0,0,0,10,0,0,0,0,0,1100,205
20100000000000,47,2,3,155,2,0,0,25,0,0,35,0,0,724,400
20100000000000,57,1,1,0,0,0,135,240,22,0,270,0,0,35,668
20100000000000,41,2,2,50,0,0,85,50,0,15,20,0,45,515,505
20100000000000,85,2,4,0,0,0,5,15,0,45,0,0,0,0,660
20100000000000,79,2,2,0,0,0,50,239,0,0,501,0,0,0,517
